update_step,global_step,train_loss, val_loss,lr,tokens_seen,training_time,wall_clock_time
57600,57600,3.21875000,3.15513951,0.01041205783,5760748384,8111.068390,8494.270567
57800,57800,3.23437500,3.15513951,0.01039938901,5780765560,8139.241197,8522.728379
58000,58000,3.26562500,3.15077370,0.01038667864,5800766316,8167.405671,8561.687550
58200,58200,3.09375000,3.15077370,0.01037392685,5820769632,8195.583724,8590.154625
58400,58400,3.09375000,3.15077370,0.0103611338,5840687980,8223.754268,8618.608561
58600,58600,3.17187500,3.15077370,0.01034829961,5860685356,8251.939524,8647.081161
58800,58800,3.10937500,3.15077370,0.01033542444,5880662064,8280.109321,8675.533366
59000,59000,3.14062500,3.15077370,0.01032250841,5900608236,8308.266512,8703.970070
59200,59200,3.20312500,3.15077370,0.01030955167,5920674052,8336.421028,8732.401742
59400,59400,3.17187500,3.15077370,0.01029655437,5940727216,8364.579291,8760.841272
59600,59600,3.23437500,3.15077370,0.01028351664,5960606164,8392.730114,8789.268797
59800,59800,3.14062500,3.15077370,0.01027043864,5980590352,8420.892344,8817.707680
60000,60000,3.18750000,3.14721209,0.01025732049,6000530604,8449.066391,8856.770283
60200,60200,3.09375000,3.14721209,0.01024416234,6020534232,8477.241377,8885.226085
60400,60400,3.10937500,3.14721209,0.01023096435,6040587016,8505.396264,8913.658613
60600,60600,3.21875000,3.14721209,0.01021772664,6060644636,8533.573648,8942.115085
60800,60800,3.26562500,3.14721209,0.01020444937,6080624456,8561.752046,8970.574032
61000,61000,3.18750000,3.14721209,0.01019113269,6100596504,8589.912479,8999.012120
61200,61200,3.26562500,3.14721209,0.01017777673,6120597372,8618.078330,9027.455144
61400,61400,3.14062500,3.14721209,0.01016438165,6140592512,8646.253745,9055.910252
61600,61600,3.10937500,3.14721209,0.01015094759,6160627320,8674.429330,9084.365662
61800,61800,3.20312500,3.14721209,0.01013747469,6180602724,8702.601310,9112.818162
62000,62000,3.12500000,3.14204204,0.01012396311,6200537756,8730.773907,9152.033101
62200,62200,3.25000000,3.14204204,0.01011041299,6220575292,8758.934624,9180.469449
62400,62400,3.29687500,3.14204204,0.01009682449,6240578436,8787.083320,9208.897077
62600,62600,3.15625000,3.14204204,0.01008319774,6260508352,8815.239022,9237.328354
62800,62800,3.12500000,3.14204204,0.0100695329,6280457328,8843.400399,9265.767409
63000,63000,3.17187500,3.14204204,0.01005583012,6300476204,8871.559998,9294.202916
63200,63200,3.17187500,3.14204204,0.01004208954,6320473360,8899.724322,9322.644138
63400,63400,3.25000000,3.14204204,0.01002831133,6340602576,8927.879222,9351.077686
63600,63600,3.10937500,3.14204204,0.01001449562,6360607676,8956.048185,9379.521852
63800,63800,3.26562500,3.14204204,0.01000064257,6380573052,8984.200718,9407.950490
64000,64000,3.29687500,3.13717842,0.009986752336,6400500660,9012.375034,9446.891378
64200,64200,3.17187500,3.13717842,0.009972825062,6420436160,9040.555809,9475.347888
64400,64400,3.15625000,3.13717842,0.009958860903,6440466056,9068.732033,9503.802143
64600,64600,3.15625000,3.13717842,0.009944860013,6460495420,9096.930506,9532.276443
64800,64800,3.20312500,3.13717842,0.009930822543,6480468104,9125.122223,9560.744876
65000,65000,3.09375000,3.13717842,0.009916748649,6500397560,9153.313254,9589.213492
65200,65200,3.23437500,3.13717842,0.009902638482,6520410560,9181.492127,9617.668316
65400,65400,3.14062500,3.13717842,0.009888492199,6540445912,9209.674532,9646.126510
65600,65600,3.23437500,3.13717842,0.009874309953,6560413820,9237.865694,9674.591546
65800,65800,3.15625000,3.13717842,0.0098600919,6580516976,9266.052513,9703.057621
66000,66000,3.14062500,3.13323385,0.009845838195,6600505884,9294.217858,9742.123400
66200,66200,3.17187500,3.13323385,0.009831548994,6620482196,9322.381644,9770.565311
66400,66400,3.15625000,3.13323385,0.009817224454,6640503180,9350.537248,9799.001173
66600,66600,3.06250000,3.13323385,0.00980286473,6660487364,9378.707989,9827.449979
